"page_name","page_id","id_var_native","name_var_native","year_native","month_native","origin_city","origin_region","origin_country","val","value_source","ors_type","ors_id","osm_id","osm_layer","city_name_ors","region_name_ors","country_name_ors","lon","lat","geometry_confidence","adr","distance_km","duration_min","from_lon_matrix","from_lat_matrix"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","6","Velke Kapusany",NULL,"Slovakia","3563","Facebook Graph API","Point","1125809677","1125809677","locality","Veľké Kapušany","Kosice","Slovakia","22.08036","48.55197","1","Velke Kapusany, Slovakia","79.04","81","22.080345","48.551974"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","6","Velke Kapusany",NULL,"Slovakia","3563","Facebook Graph API","Point","1125809677","1125809677","locality","Veľké Kapušany","Kosice","Slovakia","22.08036","48.55197","1","Velke Kapusany, Slovakia","79.04","81","22.080345","48.551974"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","7","Velke Kapusany",NULL,"Slovakia","2363","Facebook Graph API","Point","1125809677","1125809677","locality","Veľké Kapušany","Kosice","Slovakia","22.08036","48.55197","1","Velke Kapusany, Slovakia","79.04","81","22.080345","48.551974"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","7","Velke Kapusany",NULL,"Slovakia","2363","Facebook Graph API","Point","1125809677","1125809677","locality","Veľké Kapušany","Kosice","Slovakia","22.08036","48.55197","1","Velke Kapusany, Slovakia","79.04","81","22.080345","48.551974"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","8","Velke Kapusany",NULL,"Slovakia","4663","Facebook Graph API","Point","1125809677","1125809677","locality","Veľké Kapušany","Kosice","Slovakia","22.08036","48.55197","1","Velke Kapusany, Slovakia","79.04","81","22.080345","48.551974"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","8","Velke Kapusany",NULL,"Slovakia","4663","Facebook Graph API","Point","1125809677","1125809677","locality","Veľké Kapušany","Kosice","Slovakia","22.08036","48.55197","1","Velke Kapusany, Slovakia","79.04","81","22.080345","48.551974"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","9","Velke Kapusany",NULL,"Slovakia","121","Facebook Graph API","Point","1125809677","1125809677","locality","Veľké Kapušany","Kosice","Slovakia","22.08036","48.55197","1","Velke Kapusany, Slovakia","79.04","81","22.080345","48.551974"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","9","Velke Kapusany",NULL,"Slovakia","4473","Facebook Graph API","Point","1125809677","1125809677","locality","Veľké Kapušany","Kosice","Slovakia","22.08036","48.55197","1","Velke Kapusany, Slovakia","79.04","81","22.080345","48.551974"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","10","Velke Kapusany",NULL,"Slovakia","85","Facebook Graph API","Point","1125809677","1125809677","locality","Veľké Kapušany","Kosice","Slovakia","22.08036","48.55197","1","Velke Kapusany, Slovakia","79.04","81","22.080345","48.551974"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","10","Velke Kapusany",NULL,"Slovakia","5842","Facebook Graph API","Point","1125809677","1125809677","locality","Veľké Kapušany","Kosice","Slovakia","22.08036","48.55197","1","Velke Kapusany, Slovakia","79.04","81","22.080345","48.551974"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","11","Velke Kapusany",NULL,"Slovakia","777","Facebook Graph API","Point","1125809677","1125809677","locality","Veľké Kapušany","Kosice","Slovakia","22.08036","48.55197","1","Velke Kapusany, Slovakia","79.04","81","22.080345","48.551974"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","11","Velke Kapusany",NULL,"Slovakia","90","Facebook Graph API","Point","1125809677","1125809677","locality","Veľké Kapušany","Kosice","Slovakia","22.08036","48.55197","1","Velke Kapusany, Slovakia","79.04","81","22.080345","48.551974"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","12","Velke Kapusany",NULL,"Slovakia","743","Facebook Graph API","Point","1125809677","1125809677","locality","Veľké Kapušany","Kosice","Slovakia","22.08036","48.55197","1","Velke Kapusany, Slovakia","79.04","81","22.080345","48.551974"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","12","Velke Kapusany",NULL,"Slovakia","74","Facebook Graph API","Point","1125809677","1125809677","locality","Veľké Kapušany","Kosice","Slovakia","22.08036","48.55197","1","Velke Kapusany, Slovakia","79.04","81","22.080345","48.551974"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","12","Velke Levare",NULL,"Slovakia","1","Facebook Graph API","Point","1125990439","1125990439","locality","Veľké Leváre","Bratislava","Slovakia","17.00358","48.50403","1","Velke Levare, Slovakia","526.86","312","17.003412","48.504168"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","1","Velke Lovce",NULL,"Slovakia","1","Facebook Graph API","Point","1126012955","1126012955","locality","Veľké Lovce","Nitriansky kraj","Slovakia","18.33853","48.06229","1","Velke Lovce, Slovakia","359","269","18.338519","48.062298"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","3","Velke Ozorovce",NULL,"Slovakia","3","Facebook Graph API","Point","1309907707","1309907707","locality","Vel'ke Ozorovce","Kosice","Slovakia","21.60789","48.66285","1","Velke Ozorovce, Slovakia","42.83","47","21.607889","48.663012"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","10","Velke Ozorovce",NULL,"Slovakia","1","Facebook Graph API","Point","1309907707","1309907707","locality","Vel'ke Ozorovce","Kosice","Slovakia","21.60789","48.66285","1","Velke Ozorovce, Slovakia","42.83","47","21.607889","48.663012"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","11","Velke Ozorovce",NULL,"Slovakia","6","Facebook Graph API","Point","1309907707","1309907707","locality","Vel'ke Ozorovce","Kosice","Slovakia","21.60789","48.66285","1","Velke Ozorovce, Slovakia","42.83","47","21.607889","48.663012"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","4","Velke Raskovce",NULL,"Slovakia","1","Facebook Graph API","Point","1360186477","1360186477","locality","Vel'ke Raskovce","Kosice","Slovakia","21.91069","48.55539","1","Velke Raskovce, Slovakia","70.24","74","21.910765","48.555372"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","11","Velke Raskovce",NULL,"Slovakia","1","Facebook Graph API","Point","1360186477","1360186477","locality","Vel'ke Raskovce","Kosice","Slovakia","21.91069","48.55539","1","Velke Raskovce, Slovakia","70.24","74","21.910765","48.555372"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","1","Velke Ripnany",NULL,"Slovakia","4","Facebook Graph API","Point","101784055","101784055","locality","Veľké Ripňany","Nitriansky kraj","Slovakia","17.979374","48.499933","1","Velke Ripnany, Slovakia","379.37","268","17.979065","48.499976"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","10","Velke Ripnany",NULL,"Slovakia","1","Facebook Graph API","Point","101784055","101784055","locality","Veľké Ripňany","Nitriansky kraj","Slovakia","17.979374","48.499933","1","Velke Ripnany, Slovakia","379.37","268","17.979065","48.499976"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","9","Velke Rovne",NULL,"Slovakia","2","Facebook Graph API","Point","101843779","101843779","locality","Zeleneč","Trnava","Slovakia","17.59507","48.329226","1","Velke Rovne, Slovakia","404.13","265","17.59528","48.329274"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","2","Velke Trakany",NULL,"Slovakia","1","Facebook Graph API","Point","101782879","101782879","locality","Veľké Trakany","Kosice","Slovakia","22.095095","48.391019","1","Velke Trakany, Slovakia","106.66","106","22.094238","48.390765"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","4","Velke Ulany",NULL,"Slovakia","1","Facebook Graph API","Point","1125852223","1125852223","locality","Veľké Úľany","Trnava","Slovakia","17.57519","48.16647","1","Velke Ulany, Slovakia","404.24","269","17.574849","48.166146"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","10","Velke Ulany",NULL,"Slovakia","1","Facebook Graph API","Point","1125852223","1125852223","locality","Veľké Úľany","Trnava","Slovakia","17.57519","48.16647","1","Velke Ulany, Slovakia","404.24","269","17.574849","48.166146"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","10","Velke Zlievce",NULL,"Slovakia","1","Facebook Graph API","Point","1293116371","1293116371","locality","Vel'ke Zlievce","Banska Bystrica","Slovakia","19.45582","48.19974","1","Velke Zlievce, Slovakia","186.68","189","19.456145","48.199812"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","3","Velky Biel",NULL,"Slovakia","1","Facebook Graph API","Point","1126007807","1126007807","locality","Veľký Biel","Bratislava","Slovakia","17.3608","48.21335","1","Velky Biel, Slovakia","425.89","276","17.360979","48.213186"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","9","Velky Biel",NULL,"Slovakia","1","Facebook Graph API","Point","1126007807","1126007807","locality","Veľký Biel","Bratislava","Slovakia","17.3608","48.21335","1","Velky Biel, Slovakia","425.89","276","17.360979","48.213186"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","4","Velky Blh",NULL,"Slovakia","1","Facebook Graph API","Point","101784121","101784121","locality","Veľký Blh","Banska Bystrica","Slovakia","20.115947","48.445626","1","Velky Blh, Slovakia","125.21","123","20.115981","48.445652"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","4","Velky Folkmar",NULL,"Slovakia","6","Facebook Graph API","Point","1276874161","1276874161","locality","Vel'ky Folkmar","Kosice","Slovakia","21.01377","48.85614","1","Velky Folkmar, Slovakia","32.82","37","21.013791","48.856163"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","12","Velky Folkmar",NULL,"Slovakia","1","Facebook Graph API","Point","1276874161","1276874161","locality","Vel'ky Folkmar","Kosice","Slovakia","21.01377","48.85614","1","Velky Folkmar, Slovakia","32.82","37","21.013791","48.856163"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","3","Velky Hores",NULL,"Slovakia","1","Facebook Graph API","Point","1276125827","1276125827","locality","Vel'ky Hores","Kosice","Slovakia","21.90898","48.38464","1","Velky Hores, Slovakia","80.06","93","21.909615","48.38471"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","1","Velky Kamenec",NULL,"Slovakia","1","Facebook Graph API","Point","1125788203","1125788203","locality","Veľký Kamenec","Kosice","Slovakia","21.80587","48.36159","1","Velky Kamenec, Slovakia","70.49","84","21.805903","48.361604"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","3","Velky Kamenec",NULL,"Slovakia","3","Facebook Graph API","Point","1125788203","1125788203","locality","Veľký Kamenec","Kosice","Slovakia","21.80587","48.36159","1","Velky Kamenec, Slovakia","70.49","84","21.805903","48.361604"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","4","Velky Kamenec",NULL,"Slovakia","6","Facebook Graph API","Point","1125788203","1125788203","locality","Veľký Kamenec","Kosice","Slovakia","21.80587","48.36159","1","Velky Kamenec, Slovakia","70.49","84","21.805903","48.361604"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","10","Velky Kamenec",NULL,"Slovakia","1","Facebook Graph API","Point","1125788203","1125788203","locality","Veľký Kamenec","Kosice","Slovakia","21.80587","48.36159","1","Velky Kamenec, Slovakia","70.49","84","21.805903","48.361604"
